Entity,Code,Date,Cases,Deaths
Kyrgyzstan,KGZ,21-Apr-20,22,0
Kyrgyzstan,KGZ,22-Apr-20,22,0
Kyrgyzstan,KGZ,23-Apr-20,19,1
Kyrgyzstan,KGZ,24-Apr-20,25,0
Kyrgyzstan,KGZ,25-Apr-20,9,0
Kyrgyzstan,KGZ,26-Apr-20,17,0
Kyrgyzstan,KGZ,27-Apr-20,13,0
Kyrgyzstan,KGZ,28-Apr-20,13,0
Kyrgyzstan,KGZ,29-Apr-20,21,0
Kyrgyzstan,KGZ,30-Apr-20,17,0
Kyrgyzstan,KGZ,1-May-20,0,0
Kyrgyzstan,KGZ,2-May-20,23,0
Kyrgyzstan,KGZ,3-May-20,26,2
Kyrgyzstan,KGZ,4-May-20,35,0
Kyrgyzstan,KGZ,5-May-20,13,1
Kyrgyzstan,KGZ,6-May-20,28,1
Kyrgyzstan,KGZ,7-May-20,24,0
Kyrgyzstan,KGZ,8-May-20,11,0
Kyrgyzstan,KGZ,9-May-20,25,0
Kyrgyzstan,KGZ,10-May-20,71,0
Kyrgyzstan,KGZ,11-May-20,14,0
Kyrgyzstan,KGZ,12-May-20,21,0
Kyrgyzstan,KGZ,13-May-20,7,0
Kyrgyzstan,KGZ,14-May-20,38,0
Kyrgyzstan,KGZ,15-May-20,29,2
Kyrgyzstan,KGZ,16-May-20,6,0
Kyrgyzstan,KGZ,17-May-20,21,0
Kyrgyzstan,KGZ,18-May-20,78,0
Kyrgyzstan,KGZ,19-May-20,27,0
Kyrgyzstan,KGZ,20-May-20,27,0
Kyrgyzstan,KGZ,21-May-20,43,0
Kyrgyzstan,KGZ,22-May-20,37,0
Kyrgyzstan,KGZ,23-May-20,14,0
Kyrgyzstan,KGZ,24-May-20,39,0
Kyrgyzstan,KGZ,25-May-20,30,2
Kyrgyzstan,KGZ,26-May-20,35,0
Kyrgyzstan,KGZ,27-May-20,52,0
Kyrgyzstan,KGZ,28-May-20,74,0
Kyrgyzstan,KGZ,29-May-20,68,0
Kyrgyzstan,KGZ,30-May-20,60,0
Kyrgyzstan,KGZ,31-May-20,26,0
Kyrgyzstan,KGZ,1-Jun-20,69,0
Kyrgyzstan,KGZ,2-Jun-20,28,1
Kyrgyzstan,KGZ,3-Jun-20,26,3
Kyrgyzstan,KGZ,4-Jun-20,28,0
Kyrgyzstan,KGZ,5-Jun-20,37,2
Kyrgyzstan,KGZ,6-Jun-20,38,0
Kyrgyzstan,KGZ,7-Jun-20,33,0
Kyrgyzstan,KGZ,8-Jun-20,25,1
Kyrgyzstan,KGZ,9-Jun-20,23,1
Kyrgyzstan,KGZ,10-Jun-20,38,2
Kyrgyzstan,KGZ,11-Jun-20,36,0
Kyrgyzstan,KGZ,12-Jun-20,37,0
Kyrgyzstan,KGZ,13-Jun-20,41,1
Kyrgyzstan,KGZ,14-Jun-20,78,0
Laos,LAO,25-Mar-20,2,0
Laos,LAO,26-Mar-20,0,0
Laos,LAO,27-Mar-20,4,0
Laos,LAO,28-Mar-20,0,0
Laos,LAO,29-Mar-20,0,0
Laos,LAO,30-Mar-20,0,0
Laos,LAO,31-Mar-20,3,0
Laos,LAO,1-Apr-20,0,0
Laos,LAO,2-Apr-20,1,0
Laos,LAO,3-Apr-20,0,0
Laos,LAO,4-Apr-20,0,0
Laos,LAO,5-Apr-20,0,0
Laos,LAO,6-Apr-20,1,0
Laos,LAO,7-Apr-20,1,0
Laos,LAO,8-Apr-20,0,0
Laos,LAO,9-Apr-20,3,0
Laos,LAO,10-Apr-20,1,0
Laos,LAO,11-Apr-20,0,0
Laos,LAO,12-Apr-20,2,0
Laos,LAO,13-Apr-20,1,0
Laos,LAO,14-Apr-20,0,0
Laos,LAO,15-Apr-20,0,0
Laos,LAO,16-Apr-20,0,0
Laos,LAO,17-Apr-20,0,0
Laos,LAO,18-Apr-20,0,0
Laos,LAO,19-Apr-20,0,0
Laos,LAO,20-Apr-20,0,0
Laos,LAO,21-Apr-20,0,0
Laos,LAO,22-Apr-20,0,0
Laos,LAO,23-Apr-20,0,0
Laos,LAO,24-Apr-20,0,0
Laos,LAO,25-Apr-20,0,0
Laos,LAO,26-Apr-20,0,0
Laos,LAO,27-Apr-20,0,0
Laos,LAO,28-Apr-20,0,0
Laos,LAO,29-Apr-20,0,0
Laos,LAO,30-Apr-20,0,0
Laos,LAO,1-May-20,0,0
Laos,LAO,2-May-20,0,0
Laos,LAO,3-May-20,0,0
Laos,LAO,4-May-20,0,0
Laos,LAO,5-May-20,0,0
Laos,LAO,6-May-20,0,0
Laos,LAO,7-May-20,0,0
Laos,LAO,8-May-20,0,0
Laos,LAO,9-May-20,0,0
Laos,LAO,10-May-20,0,0
Laos,LAO,11-May-20,0,0
Laos,LAO,12-May-20,0,0
Laos,LAO,13-May-20,0,0
Laos,LAO,14-May-20,0,0
Laos,LAO,15-May-20,0,0
Laos,LAO,16-May-20,0,0
Laos,LAO,17-May-20,0,0
Laos,LAO,18-May-20,0,0
Laos,LAO,19-May-20,0,0
Laos,LAO,20-May-20,0,0
Laos,LAO,21-May-20,0,0
Laos,LAO,22-May-20,0,0
Laos,LAO,23-May-20,0,0
Laos,LAO,24-May-20,0,0
Laos,LAO,25-May-20,0,0
Laos,LAO,26-May-20,0,0
Laos,LAO,27-May-20,0,0
Laos,LAO,28-May-20,0,0
Laos,LAO,29-May-20,0,0
Laos,LAO,30-May-20,0,0
Laos,LAO,31-May-20,0,0
Laos,LAO,1-Jun-20,0,0
Laos,LAO,2-Jun-20,0,0
Laos,LAO,3-Jun-20,0,0
Laos,LAO,4-Jun-20,0,0
Laos,LAO,5-Jun-20,0,0
Laos,LAO,6-Jun-20,0,0
Laos,LAO,7-Jun-20,0,0
Laos,LAO,8-Jun-20,0,0
Laos,LAO,9-Jun-20,0,0
Laos,LAO,10-Jun-20,0,0
Laos,LAO,11-Jun-20,0,0
Laos,LAO,12-Jun-20,0,0
Laos,LAO,13-Jun-20,0,0
Laos,LAO,14-Jun-20,0,0
Latvia,LVA,3-Mar-20,1,0
Latvia,LVA,8-Mar-20,1,0
Latvia,LVA,9-Mar-20,1,0
Latvia,LVA,10-Mar-20,3,0
Latvia,LVA,11-Mar-20,2,0
Latvia,LVA,12-Mar-20,2,0
Latvia,LVA,13-Mar-20,6,0
Latvia,LVA,14-Mar-20,3,0
Latvia,LVA,15-Mar-20,7,0
Latvia,LVA,16-Mar-20,5,0
Latvia,LVA,17-Mar-20,5,0
Latvia,LVA,18-Mar-20,25,0
Latvia,LVA,19-Mar-20,10,0
Latvia,LVA,20-Mar-20,15,0
Latvia,LVA,21-Mar-20,25,0
Latvia,LVA,22-Mar-20,13,0
Latvia,LVA,23-Mar-20,15,0
Latvia,LVA,24-Mar-20,41,0
Latvia,LVA,25-Mar-20,17,0
Latvia,LVA,26-Mar-20,24,0
Latvia,LVA,27-Mar-20,23,0
Latvia,LVA,28-Mar-20,36,0
Latvia,LVA,29-Mar-20,25,0
Latvia,LVA,30-Mar-20,71,0
Latvia,LVA,31-Mar-20,0,0
Latvia,LVA,1-Apr-20,22,0
Latvia,LVA,2-Apr-20,48,0
Latvia,LVA,3-Apr-20,12,0
Latvia,LVA,4-Apr-20,35,1
Latvia,LVA,5-Apr-20,16,0
Latvia,LVA,6-Apr-20,24,0
Latvia,LVA,7-Apr-20,9,0
Latvia,LVA,8-Apr-20,6,1
Latvia,LVA,9-Apr-20,29,0
Latvia,LVA,10-Apr-20,12,0
Latvia,LVA,11-Apr-20,23,0
Latvia,LVA,12-Apr-20,18,1
Latvia,LVA,13-Apr-20,21,2
Latvia,LVA,14-Apr-20,4,0
Latvia,LVA,15-Apr-20,2,0
Latvia,LVA,16-Apr-20,9,0
Latvia,LVA,17-Apr-20,9,0
Latvia,LVA,18-Apr-20,7,0
Latvia,LVA,19-Apr-20,30,0
Latvia,LVA,20-Apr-20,15,0
Latvia,LVA,21-Apr-20,12,0
Latvia,LVA,22-Apr-20,9,4
Latvia,LVA,23-Apr-20,13,2
Latvia,LVA,24-Apr-20,17,0
Latvia,LVA,25-Apr-20,6,1
Latvia,LVA,26-Apr-20,20,0
Latvia,LVA,27-Apr-20,8,0
Latvia,LVA,28-Apr-20,6,1
Latvia,LVA,29-Apr-20,18,0
Latvia,LVA,30-Apr-20,13,2
Latvia,LVA,1-May-20,9,0
Latvia,LVA,2-May-20,12,1
Latvia,LVA,3-May-20,1,0
Latvia,LVA,4-May-20,8,0
Latvia,LVA,5-May-20,17,0
Latvia,LVA,6-May-20,0,1
Latvia,LVA,7-May-20,4,0
Latvia,LVA,8-May-20,9,1
Latvia,LVA,9-May-20,19,0
Latvia,LVA,10-May-20,2,0
Latvia,LVA,11-May-20,9,0
Latvia,LVA,12-May-20,7,0
Latvia,LVA,13-May-20,4,0
Latvia,LVA,14-May-20,1,1
Latvia,LVA,15-May-20,11,0
Latvia,LVA,16-May-20,8,0
Latvia,LVA,17-May-20,27,0
Latvia,LVA,18-May-20,11,0
Latvia,LVA,19-May-20,1,0
Latvia,LVA,20-May-20,3,2
Latvia,LVA,21-May-20,4,0
Latvia,LVA,22-May-20,9,1
Latvia,LVA,23-May-20,5,0
Latvia,LVA,24-May-20,16,0
Latvia,LVA,25-May-20,1,0
Latvia,LVA,26-May-20,2,0
Latvia,LVA,27-May-20,4,0
Latvia,LVA,28-May-20,4,1
Latvia,LVA,29-May-20,4,1
Latvia,LVA,30-May-20,3,0
Latvia,LVA,31-May-20,1,0
Latvia,LVA,1-Jun-20,1,0
Latvia,LVA,2-Jun-20,5,0
Latvia,LVA,3-Jun-20,8,0
Latvia,LVA,4-Jun-20,0,0
Latvia,LVA,5-Jun-20,3,1
Latvia,LVA,6-Jun-20,0,0
Latvia,LVA,7-Jun-20,4,0
Latvia,LVA,8-Jun-20,2,0
Latvia,LVA,9-Jun-20,0,1
Latvia,LVA,10-Jun-20,1,0
Latvia,LVA,11-Jun-20,3,0
Latvia,LVA,12-Jun-20,2,0
Latvia,LVA,13-Jun-20,2,1
Latvia,LVA,14-Jun-20,1,1
Lebanon,LBN,31-Dec-19,0,0
Lebanon,LBN,1-Jan-20,0,0
Lebanon,LBN,2-Jan-20,0,0
Lebanon,LBN,3-Jan-20,0,0
Lebanon,LBN,4-Jan-20,0,0
Lebanon,LBN,5-Jan-20,0,0
Lebanon,LBN,6-Jan-20,0,0
Lebanon,LBN,7-Jan-20,0,0
Lebanon,LBN,8-Jan-20,0,0
Lebanon,LBN,9-Jan-20,0,0
Lebanon,LBN,10-Jan-20,0,0
Lebanon,LBN,11-Jan-20,0,0
Lebanon,LBN,12-Jan-20,0,0
Lebanon,LBN,13-Jan-20,0,0
Lebanon,LBN,14-Jan-20,0,0
Lebanon,LBN,15-Jan-20,0,0
Lebanon,LBN,16-Jan-20,0,0
Lebanon,LBN,17-Jan-20,0,0
Lebanon,LBN,18-Jan-20,0,0
Lebanon,LBN,19-Jan-20,0,0
Lebanon,LBN,20-Jan-20,0,0
Lebanon,LBN,21-Jan-20,0,0
Lebanon,LBN,22-Jan-20,0,0
Lebanon,LBN,23-Jan-20,0,0
Lebanon,LBN,24-Jan-20,0,0
Lebanon,LBN,25-Jan-20,0,0
Lebanon,LBN,26-Jan-20,0,0
Lebanon,LBN,27-Jan-20,0,0
Lebanon,LBN,28-Jan-20,0,0
Lebanon,LBN,29-Jan-20,0,0
Lebanon,LBN,30-Jan-20,0,0
Lebanon,LBN,31-Jan-20,0,0
Lebanon,LBN,1-Feb-20,0,0
Lebanon,LBN,2-Feb-20,0,0
Lebanon,LBN,3-Feb-20,0,0
Lebanon,LBN,4-Feb-20,0,0
Lebanon,LBN,5-Feb-20,0,0
Lebanon,LBN,6-Feb-20,0,0
Lebanon,LBN,7-Feb-20,0,0
Lebanon,LBN,8-Feb-20,0,0
Lebanon,LBN,9-Feb-20,0,0
Lebanon,LBN,10-Feb-20,0,0
Lebanon,LBN,11-Feb-20,0,0
Lebanon,LBN,12-Feb-20,0,0
Lebanon,LBN,13-Feb-20,0,0
Lebanon,LBN,14-Feb-20,0,0
Lebanon,LBN,15-Feb-20,0,0
Lebanon,LBN,16-Feb-20,0,0
Lebanon,LBN,17-Feb-20,0,0
Lebanon,LBN,18-Feb-20,0,0
Lebanon,LBN,19-Feb-20,0,0
Lebanon,LBN,20-Feb-20,0,0
Lebanon,LBN,21-Feb-20,0,0
Lebanon,LBN,22-Feb-20,1,0
Lebanon,LBN,23-Feb-20,0,0
Lebanon,LBN,24-Feb-20,0,0
Lebanon,LBN,25-Feb-20,0,0
Lebanon,LBN,26-Feb-20,0,0
Lebanon,LBN,27-Feb-20,1,0
Lebanon,LBN,28-Feb-20,1,0
Lebanon,LBN,29-Feb-20,0,0
Lebanon,LBN,1-Mar-20,1,0
Lebanon,LBN,2-Mar-20,6,0
Lebanon,LBN,3-Mar-20,3,0
Lebanon,LBN,6-Mar-20,3,0
Lebanon,LBN,7-Mar-20,6,0
Lebanon,LBN,9-Mar-20,10,0
Lebanon,LBN,10-Mar-20,9,0
Lebanon,LBN,11-Mar-20,0,1
Lebanon,LBN,12-Mar-20,20,1
Lebanon,LBN,13-Mar-20,5,0
Lebanon,LBN,15-Mar-20,27,1
Lebanon,LBN,16-Mar-20,6,0
Lebanon,LBN,17-Mar-20,21,0
Lebanon,LBN,18-Mar-20,0,0
Lebanon,LBN,19-Mar-20,13,1
Lebanon,LBN,20-Mar-20,16,0
Lebanon,LBN,21-Mar-20,14,0
Lebanon,LBN,22-Mar-20,67,0
Lebanon,LBN,23-Mar-20,18,0
Lebanon,LBN,24-Mar-20,19,0
Lebanon,LBN,25-Mar-20,37,0
Lebanon,LBN,26-Mar-20,29,0
Lebanon,LBN,27-Mar-20,35,2
Lebanon,LBN,28-Mar-20,23,1
Lebanon,LBN,29-Mar-20,21,1
Lebanon,LBN,30-Mar-20,26,2
Lebanon,LBN,31-Mar-20,8,1
Lebanon,LBN,1-Apr-20,17,1
Lebanon,LBN,2-Apr-20,16,0
Lebanon,LBN,3-Apr-20,15,4
Lebanon,LBN,4-Apr-20,0,0
Lebanon,LBN,5-Apr-20,26,1
Lebanon,LBN,6-Apr-20,7,1
Lebanon,LBN,7-Apr-20,14,1
Lebanon,LBN,8-Apr-20,7,0
Lebanon,LBN,9-Apr-20,27,0
Lebanon,LBN,10-Apr-20,7,0
Lebanon,LBN,11-Apr-20,27,1
Lebanon,LBN,12-Apr-20,10,0
Lebanon,LBN,13-Apr-20,11,0
Lebanon,LBN,14-Apr-20,2,0
Lebanon,LBN,15-Apr-20,9,1
Lebanon,LBN,16-Apr-20,17,0
Lebanon,LBN,17-Apr-20,5,0
Lebanon,LBN,18-Apr-20,5,0
Lebanon,LBN,19-Apr-20,4,0
Lebanon,LBN,20-Apr-20,1,0
Lebanon,LBN,21-Apr-20,4,0
Lebanon,LBN,22-Apr-20,0,0
Lebanon,LBN,23-Apr-20,5,1
Lebanon,LBN,24-Apr-20,6,0
Lebanon,LBN,25-Apr-20,8,0
Lebanon,LBN,26-Apr-20,8,2
Lebanon,LBN,27-Apr-20,3,0
Lebanon,LBN,28-Apr-20,3,0
Lebanon,LBN,29-Apr-20,7,0
Lebanon,LBN,30-Apr-20,4,0
Lebanon,LBN,1-May-20,4,0
Lebanon,LBN,2-May-20,4,0
Lebanon,LBN,3-May-20,4,1
Lebanon,LBN,4-May-20,4,0
Lebanon,LBN,5-May-20,3,0
Lebanon,LBN,6-May-20,1,0
Lebanon,LBN,7-May-20,9,0
Lebanon,LBN,8-May-20,34,0
Lebanon,LBN,9-May-20,12,1
Lebanon,LBN,10-May-20,13,0
Lebanon,LBN,11-May-20,36,0
Lebanon,LBN,12-May-20,14,0
Lebanon,LBN,13-May-20,11,0
Lebanon,LBN,14-May-20,8,0
Lebanon,LBN,15-May-20,8,0
Lebanon,LBN,16-May-20,5,0
Lebanon,LBN,17-May-20,11,0
Lebanon,LBN,18-May-20,9,0
Lebanon,LBN,19-May-20,20,0
Lebanon,LBN,20-May-20,23,0
Lebanon,LBN,21-May-20,7,0
Lebanon,LBN,22-May-20,63,0
Lebanon,LBN,23-May-20,62,0
Lebanon,LBN,24-May-20,11,0
Lebanon,LBN,25-May-20,17,0
Lebanon,LBN,26-May-20,5,0
Lebanon,LBN,27-May-20,21,0
Lebanon,LBN,28-May-20,21,0
Lebanon,LBN,29-May-20,7,0
Lebanon,LBN,30-May-20,4,0
Lebanon,LBN,31-May-20,19,0
Lebanon,LBN,1-Jun-20,29,1
Lebanon,LBN,2-Jun-20,13,0
Lebanon,LBN,3-Jun-20,9,0
Lebanon,LBN,4-Jun-20,14,0
Lebanon,LBN,5-Jun-20,50,1
Lebanon,LBN,6-Jun-20,6,0
Lebanon,LBN,7-Jun-20,8,1
Lebanon,LBN,8-Jun-20,11,1
Lebanon,LBN,9-Jun-20,19,0
Lebanon,LBN,10-Jun-20,18,0
Lebanon,LBN,11-Jun-20,20,0
Lebanon,LBN,12-Jun-20,14,1
Lebanon,LBN,13-Jun-20,20,0
Lebanon,LBN,14-Jun-20,20,1
Lesotho,LSO,15-May-20,1,0
Lesotho,LSO,16-May-20,0,0
Lesotho,LSO,17-May-20,0,0
Lesotho,LSO,18-May-20,0,0
Lesotho,LSO,19-May-20,0,0
Lesotho,LSO,20-May-20,0,0
Lesotho,LSO,21-May-20,0,0
Lesotho,LSO,22-May-20,0,0
Lesotho,LSO,23-May-20,0,0
Lesotho,LSO,24-May-20,1,0
Lesotho,LSO,25-May-20,0,0
Lesotho,LSO,26-May-20,0,0
Lesotho,LSO,27-May-20,0,0
Lesotho,LSO,28-May-20,0,0
Lesotho,LSO,29-May-20,0,0
Lesotho,LSO,30-May-20,0,0
Lesotho,LSO,31-May-20,0,0
Lesotho,LSO,1-Jun-20,0,0
Lesotho,LSO,2-Jun-20,0,0
Lesotho,LSO,3-Jun-20,0,0
Lesotho,LSO,4-Jun-20,0,0
Lesotho,LSO,5-Jun-20,2,0
Lesotho,LSO,6-Jun-20,0,0
Lesotho,LSO,7-Jun-20,0,0
Lesotho,LSO,8-Jun-20,0,0
Lesotho,LSO,9-Jun-20,0,0
Lesotho,LSO,10-Jun-20,0,0
Lesotho,LSO,11-Jun-20,0,0
Lesotho,LSO,12-Jun-20,0,0
Lesotho,LSO,13-Jun-20,0,0
Lesotho,LSO,14-Jun-20,0,0
Liberia,LBR,17-Mar-20,1,0
Liberia,LBR,18-Mar-20,1,0
Liberia,LBR,19-Mar-20,0,0
Liberia,LBR,20-Mar-20,0,0
Liberia,LBR,21-Mar-20,0,0
Liberia,LBR,22-Mar-20,1,0
Liberia,LBR,23-Mar-20,0,0
Liberia,LBR,24-Mar-20,0,0
Liberia,LBR,25-Mar-20,0,0
Liberia,LBR,26-Mar-20,0,0
Liberia,LBR,27-Mar-20,0,0
Liberia,LBR,28-Mar-20,0,0
Liberia,LBR,29-Mar-20,0,0
Liberia,LBR,30-Mar-20,0,0
Liberia,LBR,31-Mar-20,0,0
Liberia,LBR,1-Apr-20,0,0
Liberia,LBR,2-Apr-20,3,0
Liberia,LBR,3-Apr-20,0,0
Liberia,LBR,4-Apr-20,1,0
Liberia,LBR,5-Apr-20,3,1
Liberia,LBR,6-Apr-20,3,2
Liberia,LBR,7-Apr-20,1,0
Liberia,LBR,8-Apr-20,0,0
Liberia,LBR,9-Apr-20,17,1
Liberia,LBR,10-Apr-20,0,0
Liberia,LBR,11-Apr-20,6,0
Liberia,LBR,12-Apr-20,11,1
Liberia,LBR,13-Apr-20,2,0
Liberia,LBR,14-Apr-20,9,1
Liberia,LBR,15-Apr-20,0,0
Liberia,LBR,16-Apr-20,0,0
Liberia,LBR,17-Apr-20,14,0
Liberia,LBR,18-Apr-20,3,1
Liberia,LBR,19-Apr-20,5,0
Liberia,LBR,20-Apr-20,10,1
Liberia,LBR,21-Apr-20,8,0
Liberia,LBR,22-Apr-20,2,0
Liberia,LBR,23-Apr-20,0,0
Liberia,LBR,24-Apr-20,0,0
Liberia,LBR,25-Apr-20,16,0
Liberia,LBR,26-Apr-20,3,3
Liberia,LBR,27-Apr-20,4,1
Liberia,LBR,28-Apr-20,9,4
Liberia,LBR,29-Apr-20,8,0
Liberia,LBR,30-Apr-20,0,0
Liberia,LBR,1-May-20,0,0
Liberia,LBR,2-May-20,11,2
Liberia,LBR,3-May-20,2,0
Liberia,LBR,4-May-20,4,0
Liberia,LBR,5-May-20,8,0
Liberia,LBR,6-May-20,4,2
Liberia,LBR,7-May-20,8,0
Liberia,LBR,8-May-20,11,0
Liberia,LBR,9-May-20,10,0
Liberia,LBR,10-May-20,0,0
Liberia,LBR,11-May-20,0,0
Liberia,LBR,12-May-20,12,0
Liberia,LBR,13-May-20,1,0
Liberia,LBR,14-May-20,1,0
Liberia,LBR,15-May-20,2,0
Liberia,LBR,16-May-20,4,0
Liberia,LBR,17-May-20,4,0
Liberia,LBR,18-May-20,3,1
Liberia,LBR,19-May-20,3,1
Liberia,LBR,20-May-20,4,1
Liberia,LBR,21-May-20,5,0
Liberia,LBR,22-May-20,2,0
Liberia,LBR,23-May-20,9,1
Liberia,LBR,24-May-20,6,2
Liberia,LBR,25-May-20,10,0
Liberia,LBR,26-May-20,0,0
Liberia,LBR,27-May-20,1,0
Liberia,LBR,28-May-20,0,1
Liberia,LBR,29-May-20,3,0
Liberia,LBR,30-May-20,4,0
Liberia,LBR,31-May-20,7,0
Liberia,LBR,1-Jun-20,8,0
Liberia,LBR,2-Jun-20,8,0
Liberia,LBR,3-Jun-20,15,1
Liberia,LBR,4-Jun-20,5,0
Liberia,LBR,5-Jun-20,5,0
Liberia,LBR,6-Jun-20,13,2
Liberia,LBR,7-Jun-20,11,0
Liberia,LBR,8-Jun-20,14,0
Liberia,LBR,9-Jun-20,11,0
Liberia,LBR,10-Jun-20,13,1
Liberia,LBR,11-Jun-20,14,0
Liberia,LBR,12-Jun-20,13,0
Liberia,LBR,13-Jun-20,11,1
Liberia,LBR,14-Jun-20,25,0
Libya,LBY,25-Mar-20,1,0
Libya,LBY,26-Mar-20,0,0
Libya,LBY,27-Mar-20,0,0
Libya,LBY,28-Mar-20,0,0
Libya,LBY,29-Mar-20,0,0
Libya,LBY,30-Mar-20,7,0
Libya,LBY,31-Mar-20,0,0
Libya,LBY,1-Apr-20,2,0
Libya,LBY,2-Apr-20,0,0
Libya,LBY,3-Apr-20,1,1
Libya,LBY,4-Apr-20,0,0
Libya,LBY,5-Apr-20,7,0
Libya,LBY,6-Apr-20,0,0
Libya,LBY,7-Apr-20,0,0
Libya,LBY,8-Apr-20,1,0
Libya,LBY,9-Apr-20,2,0
Libya,LBY,10-Apr-20,3,0
Libya,LBY,11-Apr-20,0,0
Libya,LBY,12-Apr-20,1,0
Libya,LBY,13-Apr-20,0,0
Libya,LBY,14-Apr-20,1,0
Libya,LBY,15-Apr-20,9,0
Libya,LBY,16-Apr-20,13,0
Libya,LBY,17-Apr-20,1,0
Libya,LBY,18-Apr-20,0,0
Libya,LBY,19-Apr-20,0,0
Libya,LBY,20-Apr-20,0,0
Libya,LBY,21-Apr-20,2,0
Libya,LBY,22-Apr-20,0,0
Libya,LBY,23-Apr-20,8,0
Libya,LBY,24-Apr-20,1,1
Libya,LBY,25-Apr-20,1,0
Libya,LBY,26-Apr-20,0,0
Libya,LBY,27-Apr-20,0,0
Libya,LBY,28-Apr-20,0,0
Libya,LBY,29-Apr-20,0,0
Libya,LBY,30-Apr-20,0,0
Libya,LBY,1-May-20,0,1
Libya,LBY,2-May-20,2,0
Libya,LBY,3-May-20,0,0
Libya,LBY,4-May-20,0,0
Libya,LBY,5-May-20,0,0
Libya,LBY,6-May-20,0,0
Libya,LBY,7-May-20,1,0
Libya,LBY,8-May-20,0,0
Libya,LBY,9-May-20,0,0
Libya,LBY,10-May-20,0,0
Libya,LBY,11-May-20,0,0
Libya,LBY,12-May-20,0,0
Libya,LBY,13-May-20,0,0
Libya,LBY,14-May-20,0,0
Libya,LBY,15-May-20,0,0
Libya,LBY,16-May-20,0,0
Libya,LBY,17-May-20,1,0
Libya,LBY,18-May-20,0,0
Libya,LBY,19-May-20,0,0
Libya,LBY,20-May-20,3,0
Libya,LBY,21-May-20,1,0
Libya,LBY,22-May-20,2,0
Libya,LBY,23-May-20,1,0
Libya,LBY,24-May-20,3,0
Libya,LBY,25-May-20,0,0
Libya,LBY,26-May-20,0,0
Libya,LBY,27-May-20,2,0
Libya,LBY,28-May-20,22,1
Libya,LBY,29-May-20,6,1
Libya,LBY,30-May-20,13,0
Libya,LBY,31-May-20,12,0
Libya,LBY,1-Jun-20,26,0
Libya,LBY,2-Jun-20,12,0
Libya,LBY,3-Jun-20,14,0
Libya,LBY,4-Jun-20,14,0
Libya,LBY,5-Jun-20,0,0
Libya,LBY,6-Jun-20,43,0
Libya,LBY,7-Jun-20,17,0
Libya,LBY,8-Jun-20,0,0
Libya,LBY,9-Jun-20,14,0
Libya,LBY,10-Jun-20,62,0
Libya,LBY,11-Jun-20,46,0
Libya,LBY,12-Jun-20,15,0
Libya,LBY,13-Jun-20,16,1
Libya,LBY,14-Jun-20,9,2
Liechtenstein,LIE,5-Mar-20,1,0
Liechtenstein,LIE,12-Mar-20,2,0
Liechtenstein,LIE,13-Mar-20,1,0
Liechtenstein,LIE,14-Mar-20,0,0
Liechtenstein,LIE,15-Mar-20,0,0
Liechtenstein,LIE,16-Mar-20,3,0
Liechtenstein,LIE,17-Mar-20,0,0
Liechtenstein,LIE,18-Mar-20,0,0
Liechtenstein,LIE,19-Mar-20,18,0
Liechtenstein,LIE,20-Mar-20,0,0
Liechtenstein,LIE,21-Mar-20,9,0
Liechtenstein,LIE,22-Mar-20,2,0
Liechtenstein,LIE,23-Mar-20,10,0
Liechtenstein,LIE,24-Mar-20,0,0
Liechtenstein,LIE,25-Mar-20,1,0
Liechtenstein,LIE,26-Mar-20,4,0
Liechtenstein,LIE,27-Mar-20,5,0
Liechtenstein,LIE,28-Mar-20,4,0
Liechtenstein,LIE,29-Mar-20,1,0
Liechtenstein,LIE,30-Mar-20,1,0
Liechtenstein,LIE,31-Mar-20,2,0
Liechtenstein,LIE,1-Apr-20,4,0
Liechtenstein,LIE,2-Apr-20,4,0
Liechtenstein,LIE,3-Apr-20,3,0
Liechtenstein,LIE,4-Apr-20,0,0
Liechtenstein,LIE,5-Apr-20,2,1
Liechtenstein,LIE,6-Apr-20,1,0
Liechtenstein,LIE,7-Apr-20,0,0
Liechtenstein,LIE,8-Apr-20,0,0
Liechtenstein,LIE,9-Apr-20,1,0
Liechtenstein,LIE,10-Apr-20,0,0
Liechtenstein,LIE,11-Apr-20,1,0
Liechtenstein,LIE,12-Apr-20,0,0
Liechtenstein,LIE,13-Apr-20,0,0
Liechtenstein,LIE,14-Apr-20,1,0
Liechtenstein,LIE,15-Apr-20,0,0
Liechtenstein,LIE,16-Apr-20,0,0
Liechtenstein,LIE,17-Apr-20,0,0
Liechtenstein,LIE,18-Apr-20,0,0
Liechtenstein,LIE,19-Apr-20,1,0
Liechtenstein,LIE,20-Apr-20,0,0
Liechtenstein,LIE,21-Apr-20,0,0
Liechtenstein,LIE,22-Apr-20,0,0
Liechtenstein,LIE,23-Apr-20,0,0
Liechtenstein,LIE,24-Apr-20,0,0
Liechtenstein,LIE,25-Apr-20,0,0
Liechtenstein,LIE,26-Apr-20,1,0
Liechtenstein,LIE,27-Apr-20,0,0
Liechtenstein,LIE,28-Apr-20,0,0
Liechtenstein,LIE,29-Apr-20,0,0
Liechtenstein,LIE,30-Apr-20,0,0
Liechtenstein,LIE,1-May-20,0,0
Liechtenstein,LIE,2-May-20,0,0
Liechtenstein,LIE,3-May-20,0,0
Liechtenstein,LIE,4-May-20,0,0
Liechtenstein,LIE,5-May-20,0,0
Liechtenstein,LIE,6-May-20,0,0
